time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad,thrust_normalized
44.1214,2411.014,0,17267.79,1.566422,5.558436,0,0,-0.02358838,0.9899894
44.1381,2411.389,0,17283.15,1.566434,5.558258,0,0,-0.02351125,0.9900189
44.1548,2411.763,0,17298.52,1.566446,5.558079,0,0,-0.02343443,0.9900483
44.1715,2412.136,0,17313.9,1.566459,5.557899,0,0,-0.02335793,0.9900777
44.1882,2412.509,0,17329.29,1.566471,5.55772,0,0,-0.02328175,0.9901069
44.2049,2412.881,0,17344.69,1.566483,5.55754,0,0,-0.02320587,0.9901362
44.2216,2413.252,0,17360.1,1.566496,5.557361,0,0,-0.02313031,0.9901655
44.2383,2413.623,0,17375.52,1.566508,5.55718,0,0,-0.02305505,0.9901946
44.255,2413.993,0,17390.96,1.56652,5.557,0,0,-0.0229801,0.9902238
44.2717,2414.363,0,17406.4,1.566533,5.556818,0,0,-0.02290546,0.9902528
44.2884,2414.731,0,17421.85,1.566545,5.556638,0,0,-0.02283113,0.9902818
44.3051,2415.099,0,17437.31,1.566558,5.556457,0,0,-0.0227571,0.9903108
44.3218,2415.467,0,17452.79,1.566571,5.556275,0,0,-0.02268337,0.9903396
44.3385,2415.834,0,17468.27,1.566583,5.556093,0,0,-0.02260994,0.9903685
44.3552,2416.2,0,17483.76,1.566596,5.555911,0,0,-0.02253681,0.9903972
44.3719,2416.565,0,17499.27,1.566609,5.555728,0,0,-0.02246398,0.9904259
44.3886,2416.93,0,17514.78,1.566621,5.555545,0,0,-0.02239144,0.9904546
44.4053,2417.295,0,17530.31,1.566634,5.555363,0,0,-0.0223192,0.9904831
44.422,2417.658,0,17545.84,1.566647,5.555179,0,0,-0.02224725,0.9905117
44.4387,2418.021,0,17561.39,1.56666,5.554996,0,0,-0.0221756,0.9905401
44.4554,2418.384,0,17576.94,1.566673,5.554812,0,0,-0.02210423,0.9905685
44.4721,2418.746,0,17592.51,1.566685,5.554628,0,0,-0.02203315,0.9905968
44.4888,2419.107,0,17608.09,1.566698,5.554444,0,0,-0.02196237,0.9906251
44.5055,2419.468,0,17623.67,1.566711,5.554259,0,0,-0.02189187,0.9906533
44.5222,2419.828,0,17639.27,1.566724,5.554074,0,0,-0.02182165,0.9906815
44.5389,2420.187,0,17654.88,1.566737,5.553889,0,0,-0.02175171,0.9907097
44.5556,2420.546,0,17670.5,1.56675,5.553704,0,0,-0.02168206,0.9907377
44.5723,2420.904,0,17686.13,1.566763,5.553518,0,0,-0.02161269,0.9907657
44.589,2421.261,0,17701.77,1.566776,5.553332,0,0,-0.0215436,0.9907936
44.6057,2421.618,0,17717.42,1.56679,5.553146,0,0,-0.02147478,0.9908215
44.6224,2421.974,0,17733.08,1.566803,5.552959,0,0,-0.02140624,0.9908493
44.6391,2422.33,0,17748.75,1.566816,5.552773,0,0,-0.02133797,0.990877
44.6558,2422.685,0,17764.43,1.566829,5.552586,0,0,-0.02126998,0.9909047
44.6725,2423.04,0,17780.12,1.566842,5.552399,0,0,-0.02120226,0.9909324
44.6892,2423.394,0,17795.82,1.566856,5.552211,0,0,-0.02113481,0.99096
44.7059,2423.747,0,17811.54,1.566869,5.552023,0,0,-0.02106763,0.9909875
44.7226,2424.099,0,17827.26,1.566882,5.551835,0,0,-0.02100071,0.991015
44.7393,2424.451,0,17842.99,1.566895,5.551647,0,0,-0.02093406,0.9910424
44.756,2424.803,0,17858.74,1.566909,5.551458,0,0,-0.02086768,0.9910697
44.7727,2425.154,0,17874.49,1.566922,5.55127,0,0,-0.02080155,0.991097
44.7894,2425.504,0,17890.26,1.566936,5.55108,0,0,-0.02073569,0.9911243
44.8061,2425.854,0,17906.03,1.566949,5.550891,0,0,-0.02067009,0.9911515
44.8228,2426.203,0,17921.82,1.566962,5.550701,0,0,-0.02060475,0.9911786
44.8395,2426.552,0,17937.62,1.566976,5.550511,0,0,-0.02053966,0.9912057
44.8562,2426.899,0,17953.42,1.566989,5.550321,0,0,-0.02047473,0.9912327
44.8729,2427.247,0,17969.24,1.567003,5.55013,0,0,-0.02040994,0.9912596
44.8896,2427.594,0,17985.07,1.567016,5.54994,0,0,-0.02034539,0.9912866
44.9063,2427.94,0,18000.91,1.56703,5.549748,0,0,-0.0202811,0.9913134
44.923,2428.285,0,18016.76,1.567043,5.549557,0,0,-0.02021705,0.9913402
44.9397,2428.63,0,18032.62,1.567057,5.549366,0,0,-0.02015326,0.991367
44.9564,2428.975,0,18048.49,1.567071,5.549173,0,0,-0.02008971,0.9913936
44.9731,2429.319,0,18064.37,1.567084,5.548981,0,0,-0.02002641,0.9914203
44.9898,2429.662,0,18080.26,1.567098,5.548789,0,0,-0.01996336,0.9914469
45.0065,2430.005,0,18096.16,1.567111,5.548596,0,0,-0.01990055,0.9914734
45.0232,2430.347,0,18112.08,1.567125,5.548403,0,0,-0.01983798,0.9914998
45.0399,2430.688,0,18128,1.567139,5.54821,0,0,-0.01977565,0.9915262
45.0566,2431.03,0,18143.94,1.567153,5.548016,0,0,-0.01971356,0.9915526
45.0733,2431.37,0,18159.88,1.567166,5.547822,0,0,-0.01965171,0.9915789
45.09,2431.71,0,18175.84,1.56718,5.547628,0,0,-0.01959009,0.991605
45.1067,2432.049,0,18191.8,1.567194,5.547434,0,0,-0.01952871,0.9916312
45.1234,2432.388,0,18207.78,1.567207,5.547239,0,0,-0.01946757,0.9916573
45.1401,2432.726,0,18223.77,1.567221,5.547044,0,0,-0.01940666,0.9916832
45.1568,2433.064,0,18239.77,1.567235,5.546849,0,0,-0.01934598,0.9917092
45.1735,2433.401,0,18255.78,1.567249,5.546653,0,0,-0.01928553,0.9917352
45.1902,2433.738,0,18271.79,1.567262,5.546458,0,0,-0.01922531,0.991761
45.2069,2434.074,0,18287.82,1.567276,5.546262,0,0,-0.01916532,0.9917868
45.2236,2434.409,0,18303.87,1.56729,5.546065,0,0,-0.01910555,0.9918125
45.2403,2434.744,0,18319.92,1.567304,5.545869,0,0,-0.01904601,0.9918382
45.257,2435.078,0,18335.98,1.567318,5.545672,0,0,-0.01898669,0.9918639
45.2737,2435.412,0,18352.05,1.567332,5.545475,0,0,-0.01892759,0.9918895
45.2904,2435.746,0,18368.14,1.567345,5.545277,0,0,-0.01886872,0.991915
45.3071,2436.078,0,18384.23,1.567359,5.545079,0,0,-0.01881006,0.9919405
45.3238,2436.41,0,18400.34,1.567373,5.544881,0,0,-0.01875162,0.9919659
45.3405,2436.742,0,18416.45,1.567387,5.544683,0,0,-0.0186934,0.9919913
45.3572,2437.073,0,18432.58,1.567401,5.544485,0,0,-0.0186354,0.9920166
45.3739,2437.404,0,18448.72,1.567415,5.544286,0,0,-0.01857761,0.9920419
45.3906,2437.734,0,18464.87,1.567429,5.544086,0,0,-0.01852003,0.9920671
45.4073,2438.063,0,18481.03,1.567443,5.543887,0,0,-0.01846267,0.9920923
45.424,2438.392,0,18497.2,1.567456,5.543687,0,0,-0.01840551,0.9921173
45.4407,2438.721,0,18513.38,1.56747,5.543488,0,0,-0.01834857,0.9921424
45.4574,2439.049,0,18529.57,1.567484,5.543287,0,0,-0.01829183,0.9921674
45.4741,2439.376,0,18545.77,1.567498,5.543087,0,0,-0.01823531,0.9921924
45.4908,2439.703,0,18561.98,1.567512,5.542885,0,0,-0.01817899,0.9922173
45.5075,2440.029,0,18578.21,1.567526,5.542685,0,0,-0.01812287,0.9922422
45.5242,2440.355,0,18594.44,1.56754,5.542483,0,0,-0.01806696,0.992267
45.5409,2440.68,0,18610.69,1.567554,5.542281,0,0,-0.01801125,0.9922917
45.5576,2441.005,0,18626.95,1.567568,5.542079,0,0,-0.01795574,0.9923164
45.5743,2441.329,0,18643.21,1.567582,5.541877,0,0,-0.01790043,0.992341
45.591,2441.653,0,18659.49,1.567595,5.541675,0,0,-0.01784532,0.9923656
45.6077,2441.976,0,18675.78,1.567609,5.541471,0,0,-0.01779041,0.9923902
45.6244,2442.299,0,18692.08,1.567623,5.541268,0,0,-0.01773569,0.9924147
45.6411,2442.621,0,18708.39,1.567637,5.541065,0,0,-0.01768118,0.9924391
45.6578,2442.943,0,18724.71,1.567651,5.540862,0,0,-0.01762685,0.9924635
45.6745,2443.264,0,18741.04,1.567665,5.540658,0,0,-0.01757272,0.9924878
45.6912,2443.584,0,18757.39,1.567679,5.540453,0,0,-0.01751878,0.9925121
45.7079,2443.904,0,18773.74,1.567693,5.540248,0,0,-0.01746503,0.9925363
45.7246,2444.224,0,18790.11,1.567707,5.540043,0,0,-0.01741147,0.9925605
45.7413,2444.543,0,18806.48,1.567721,5.539838,0,0,-0.0173581,0.9925846
45.758,2444.862,0,18822.87,1.567735,5.539633,0,0,-0.01730492,0.9926087
45.7747,2445.18,0,18839.27,1.567749,5.539427,0,0,-0.01725173,0.9926327
45.7914,2445.497,0,18855.68,1.567762,5.539221,0,0,-0.01719873,0.9926568
45.8081,2445.814,0,18872.1,1.567776,5.539015,0,0,-0.01714591,0.9926807
45.8248,2446.131,0,18888.53,1.56779,5.538808,0,0,-0.01709327,0.9927046
45.8415,2446.447,0,18904.97,1.567804,5.538601,0,0,-0.01704082,0.9927284
45.8582,2446.762,0,18921.42,1.567818,5.538394,0,0,-0.01698855,0.9927522
45.8749,2447.077,0,18937.88,1.567832,5.538187,0,0,-0.01693646,0.9927759
45.8916,2447.392,0,18954.36,1.567846,5.537979,0,0,-0.01688455,0.9927996
45.9083,2447.706,0,18970.85,1.56786,5.537771,0,0,-0.01683282,0.9928232
45.925,2448.02,0,18987.34,1.567873,5.537562,0,0,-0.01678127,0.9928468
45.9417,2448.333,0,19003.85,1.567887,5.537354,0,0,-0.01672989,0.9928704
45.9584,2448.645,0,19020.37,1.567901,5.537145,0,0,-0.01667876,0.9928939
45.9751,2448.958,0,19036.9,1.567915,5.536936,0,0,-0.01662782,0.9929173
45.9918,2449.269,0,19053.44,1.567929,5.536726,0,0,-0.01657705,0.9929407
46.0085,2449.58,0,19069.99,1.567943,5.536517,0,0,-0.01652645,0.992964
46.0252,2449.891,0,19086.55,1.567956,5.536306,0,0,-0.01647602,0.9929873
46.0419,2450.201,0,19103.12,1.56797,5.536096,0,0,-0.01642576,0.9930106
46.0586,2450.511,0,19119.71,1.567984,5.535885,0,0,-0.01637568,0.9930339
46.0753,2450.82,0,19136.3,1.567998,5.535675,0,0,-0.01632576,0.9930571
46.092,2451.128,0,19152.91,1.568012,5.535463,0,0,-0.016276,0.9930803
46.1087,2451.437,0,19169.53,1.568025,5.535251,0,0,-0.01622641,0.9931034
46.1254,2451.744,0,19186.16,1.568039,5.535039,0,0,-0.01617699,0.9931264
46.1421,2452.052,0,19202.8,1.568053,5.534828,0,0,-0.01612774,0.9931494
46.1588,2452.358,0,19219.45,1.568067,5.534615,0,0,-0.01607865,0.9931724
46.1755,2452.665,0,19236.11,1.56808,5.534402,0,0,-0.01602971,0.9931953
46.1922,2452.971,0,19252.79,1.568094,5.534189,0,0,-0.01598095,0.9932182
46.2089,2453.276,0,19269.47,1.568108,5.533976,0,0,-0.01593234,0.993241
46.2256,2453.581,0,19286.16,1.568121,5.533762,0,0,-0.01588389,0.9932637
46.2423,2453.885,0,19302.87,1.568135,5.533548,0,0,-0.01583561,0.9932864
46.259,2454.189,0,19319.59,1.568149,5.533334,0,0,-0.01578748,0.9933091
46.2757,2454.493,0,19336.32,1.568162,5.53312,0,0,-0.01573951,0.9933317
46.2924,2454.796,0,19353.06,1.568176,5.532905,0,0,-0.01569169,0.9933543
46.3091,2455.098,0,19369.81,1.56819,5.53269,0,0,-0.01564403,0.9933769
46.3258,2455.4,0,19386.57,1.568203,5.532475,0,0,-0.01559653,0.9933993
46.3425,2455.702,0,19403.34,1.568217,5.532259,0,0,-0.01554918,0.9934218
46.3592,2456.003,0,19420.13,1.56823,5.532043,0,0,-0.01550199,0.9934441
46.3759,2456.304,0,19436.92,1.568244,5.531826,0,0,-0.01545494,0.9934665
46.3926,2456.604,0,19453.73,1.568257,5.53161,0,0,-0.01540805,0.9934888
46.4093,2456.904,0,19470.55,1.568271,5.531393,0,0,-0.01536131,0.993511
46.426,2457.203,0,19487.38,1.568284,5.531176,0,0,-0.01531472,0.9935332
46.4427,2457.502,0,19504.22,1.568298,5.530958,0,0,-0.01526828,0.9935554
46.4594,2457.8,0,19521.07,1.568311,5.53074,0,0,-0.015222,0.9935775
46.4761,2458.098,0,19537.93,1.568325,5.530522,0,0,-0.01517585,0.9935995
46.4928,2458.396,0,19554.81,1.568338,5.530303,0,0,-0.01512985,0.9936215
46.5095,2458.692,0,19571.69,1.568352,5.530085,0,0,-0.01508401,0.9936435
46.5262,2458.989,0,19588.59,1.568365,5.529866,0,0,-0.0150383,0.9936654
46.5429,2459.285,0,19605.5,1.568378,5.529646,0,0,-0.01499274,0.9936873
46.5596,2459.581,0,19622.42,1.568392,5.529427,0,0,-0.01494733,0.9937091
46.5763,2459.876,0,19639.35,1.568405,5.529207,0,0,-0.01490206,0.9937308
46.593,2460.171,0,19656.29,1.568419,5.528987,0,0,-0.01485693,0.9937526
46.6097,2460.465,0,19673.24,1.568432,5.528766,0,0,-0.01481194,0.9937743
46.6264,2460.759,0,19690.2,1.568445,5.528545,0,0,-0.0147671,0.9937959
46.6431,2461.052,0,19707.18,1.568458,5.528325,0,0,-0.01472234,0.9938175
46.6598,2461.345,0,19724.17,1.568472,5.528103,0,0,-0.0146776,0.993839
46.6765,2461.638,0,19741.16,1.568485,5.527881,0,0,-0.01463301,0.9938605
46.6932,2461.93,0,19758.17,1.568498,5.527659,0,0,-0.01458855,0.993882
46.7099,2462.222,0,19775.19,1.568511,5.527437,0,0,-0.01454423,0.9939034
46.7266,2462.513,0,19792.22,1.568524,5.527214,0,0,-0.01450005,0.9939247
46.7433,2462.803,0,19809.27,1.568538,5.526991,0,0,-0.01445601,0.9939461
46.76,2463.094,0,19826.32,1.568551,5.526768,0,0,-0.0144121,0.9939674
46.7767,2463.384,0,19843.39,1.568564,5.526544,0,0,-0.01436833,0.9939886
46.7934,2463.673,0,19860.46,1.568577,5.52632,0,0,-0.0143247,0.9940097
46.8101,2463.962,0,19877.55,1.56859,5.526096,0,0,-0.0142812,0.9940309
46.8268,2464.251,0,19894.65,1.568603,5.525872,0,0,-0.01423784,0.994052
46.8435,2464.539,0,19911.77,1.568616,5.525647,0,0,-0.01419461,0.994073
46.8602,2464.827,0,19928.89,1.568629,5.525422,0,0,-0.01415151,0.994094
46.8769,2465.114,0,19946.02,1.568642,5.525197,0,0,-0.01410854,0.994115
46.8936,2465.401,0,19963.17,1.568655,5.524971,0,0,-0.01406571,0.9941359
46.9103,2465.687,0,19980.32,1.568668,5.524745,0,0,-0.014023,0.9941567
46.927,2465.973,0,19997.49,1.568681,5.524518,0,0,-0.01398043,0.9941776
46.9437,2466.259,0,20014.67,1.568694,5.524292,0,0,-0.01393708,0.9941983
46.9604,2466.544,0,20031.86,1.568707,5.524065,0,0,-0.01389372,0.9942191
46.9771,2466.829,0,20049.06,1.56872,5.523838,0,0,-0.0138505,0.9942398
46.9938,2467.113,0,20066.28,1.568733,5.52361,0,0,-0.01380742,0.9942604
47.0105,2467.397,0,20083.5,1.568745,5.523382,0,0,-0.01376447,0.9942811
47.0272,2467.68,0,20100.74,1.568758,5.523154,0,0,-0.01372167,0.9943016
47.0439,2467.963,0,20117.99,1.568771,5.522925,0,0,-0.01367899,0.9943221
47.0606,2468.246,0,20135.25,1.568784,5.522696,0,0,-0.01363646,0.9943426
47.0773,2468.528,0,20152.52,1.568796,5.522468,0,0,-0.01359406,0.994363
47.094,2468.81,0,20169.8,1.568809,5.522238,0,0,-0.0135518,0.9943833
47.1107,2469.091,0,20187.1,1.568822,5.522008,0,0,-0.01350967,0.9944036
47.1274,2469.372,0,20204.4,1.568834,5.521778,0,0,-0.01346768,0.9944239
47.1441,2469.653,0,20221.72,1.568847,5.521548,0,0,-0.01342582,0.994444
47.1608,2469.933,0,20239.05,1.568859,5.521317,0,0,-0.01338409,0.9944642
47.1775,2470.213,0,20256.39,1.568872,5.521086,0,0,-0.01334249,0.9944842
47.1942,2470.492,0,20273.74,1.568885,5.520854,0,0,-0.01330102,0.9945043
47.2109,2470.771,0,20291.1,1.568897,5.520623,0,0,-0.01325969,0.9945243
47.2276,2471.049,0,20308.47,1.56891,5.520391,0,0,-0.01321848,0.9945443
47.2443,2471.327,0,20325.86,1.568922,5.520159,0,0,-0.01317741,0.9945642
47.261,2471.605,0,20343.26,1.568935,5.519926,0,0,-0.01313646,0.994584
47.2777,2471.882,0,20360.67,1.568947,5.519693,0,0,-0.01309564,0.9946039
47.2944,2472.159,0,20378.09,1.568959,5.51946,0,0,-0.01305495,0.9946236
47.3111,2472.436,0,20395.52,1.568972,5.519227,0,0,-0.01301439,0.9946433
47.3278,2472.712,0,20412.96,1.568984,5.518993,0,0,-0.01297396,0.9946631
47.3445,2472.987,0,20430.42,1.568997,5.518759,0,0,-0.01293365,0.9946827
47.3612,2473.262,0,20447.89,1.569009,5.518524,0,0,-0.01289346,0.9947023
47.3779,2473.537,0,20465.37,1.569021,5.518289,0,0,-0.0128534,0.9947218
47.3946,2473.812,0,20482.86,1.569033,5.518054,0,0,-0.01281346,0.9947413
47.4113,2474.086,0,20500.36,1.569046,5.517819,0,0,-0.01277365,0.9947608
47.428,2474.359,0,20517.87,1.569058,5.517583,0,0,-0.01273397,0.9947802
47.4447,2474.633,0,20535.39,1.56907,5.517347,0,0,-0.0126944,0.9947996
47.4614,2474.906,0,20552.93,1.569082,5.51711,0,0,-0.01265496,0.9948189
47.4781,2475.178,0,20570.48,1.569094,5.516874,0,0,-0.01261563,0.9948382
47.4948,2475.45,0,20588.04,1.569106,5.516637,0,0,-0.01257643,0.9948574
47.5115,2475.722,0,20605.61,1.569118,5.516399,0,0,-0.01253735,0.9948766
47.5282,2475.993,0,20623.2,1.56913,5.516161,0,0,-0.01249837,0.9948958
47.5449,2476.264,0,20640.79,1.569142,5.515924,0,0,-0.01245941,0.9949149
47.5616,2476.534,0,20658.4,1.569155,5.515686,0,0,-0.01242058,0.994934
47.5783,2476.804,0,20676.01,1.569166,5.515447,0,0,-0.01238186,0.994953
47.595,2477.074,0,20693.64,1.569178,5.515208,0,0,-0.01234327,0.994972
47.6117,2477.343,0,20711.29,1.56919,5.514968,0,0,-0.01230479,0.9949909
47.6284,2477.612,0,20728.94,1.569202,5.514729,0,0,-0.01226643,0.9950098
47.6451,2477.881,0,20746.6,1.569214,5.514489,0,0,-0.01222819,0.9950287
47.6618,2478.149,0,20764.28,1.569226,5.514249,0,0,-0.01219006,0.9950475
47.6785,2478.417,0,20781.97,1.569238,5.514008,0,0,-0.01215205,0.9950662
47.6952,2478.684,0,20799.67,1.569249,5.513767,0,0,-0.01211415,0.9950849
47.7119,2478.951,0,20817.38,1.569261,5.513526,0,0,-0.01207637,0.9951037
47.7286,2479.218,0,20835.1,1.569273,5.513285,0,0,-0.01203871,0.9951223
47.7453,2479.484,0,20852.84,1.569285,5.513043,0,0,-0.01200115,0.9951409
47.762,2479.75,0,20870.59,1.569296,5.5128,0,0,-0.01196371,0.9951594
47.7787,2480.015,0,20888.35,1.569308,5.512558,0,0,-0.01192639,0.9951779
47.7954,2480.281,0,20906.12,1.56932,5.512315,0,0,-0.01188918,0.9951964
47.8121,2480.545,0,20923.9,1.569331,5.512072,0,0,-0.01185208,0.9952148
47.8288,2480.81,0,20941.69,1.569343,5.511828,0,0,-0.01181509,0.9952332
47.8455,2481.073,0,20959.5,1.569354,5.511585,0,0,-0.01177822,0.9952515
47.8622,2481.337,0,20977.32,1.569366,5.511341,0,0,-0.01174145,0.9952698
47.8789,2481.6,0,20995.14,1.569377,5.511096,0,0,-0.0117048,0.9952881
47.8956,2481.863,0,21012.99,1.569389,5.510851,0,0,-0.01166825,0.9953063
47.9123,2482.126,0,21030.84,1.5694,5.510606,0,0,-0.01163182,0.9953244
47.929,2482.388,0,21048.71,1.569412,5.510361,0,0,-0.01159549,0.9953426
47.9457,2482.65,0,21066.58,1.569423,5.510115,0,0,-0.01155927,0.9953607
47.9624,2482.911,0,21084.47,1.569434,5.509869,0,0,-0.01152316,0.9953787
47.9791,2483.172,0,21102.37,1.569446,5.509623,0,0,-0.01148716,0.9953967
47.9958,2483.433,0,21120.28,1.569457,5.509376,0,0,-0.01145127,0.9954147
48.0125,2483.693,0,21138.21,1.569468,5.509129,0,0,-0.01141548,0.9954326
48.0292,2483.953,0,21156.14,1.569479,5.508881,0,0,-0.0113798,0.9954504
48.0459,2484.212,0,21174.09,1.569491,5.508634,0,0,-0.01134423,0.9954683
48.0626,2484.471,0,21192.05,1.569502,5.508385,0,0,-0.01130876,0.9954861
48.0793,2484.73,0,21210.02,1.569513,5.508137,0,0,-0.01127339,0.9955038
48.096,2484.989,0,21228.01,1.569524,5.507888,0,0,-0.01123814,0.9955215
48.1127,2485.247,0,21246,1.569535,5.507639,0,0,-0.01120298,0.9955392
48.1294,2485.505,0,21264.01,1.569546,5.50739,0,0,-0.01116793,0.9955568
48.1461,2485.762,0,21282.03,1.569557,5.50714,0,0,-0.01113299,0.9955745
48.1628,2486.019,0,21300.06,1.569568,5.50689,0,0,-0.01109814,0.995592
48.1795,2486.276,0,21318.1,1.569579,5.506639,0,0,-0.0110634,0.9956095
48.1962,2486.532,0,21336.16,1.56959,5.506389,0,0,-0.01102877,0.995627
48.2129,2486.788,0,21354.22,1.569601,5.506137,0,0,-0.01099423,0.9956444
48.2296,2487.043,0,21372.3,1.569612,5.505886,0,0,-0.0109598,0.9956618
48.2463,2487.299,0,21390.39,1.569623,5.505634,0,0,-0.01092546,0.9956791
48.263,2487.553,0,21408.5,1.569634,5.505383,0,0,-0.01089123,0.9956964
48.2797,2487.808,0,21426.61,1.569644,5.50513,0,0,-0.0108571,0.9957137
48.2964,2488.062,0,21444.74,1.569655,5.504877,0,0,-0.01082307,0.9957309
48.3131,2488.316,0,21462.88,1.569666,5.504624,0,0,-0.01078914,0.9957481
48.3298,2488.569,0,21481.03,1.569677,5.504371,0,0,-0.01075531,0.9957652
48.3465,2488.823,0,21499.19,1.569687,5.504117,0,0,-0.01072157,0.9957823
48.3632,2489.075,0,21517.37,1.569698,5.503863,0,0,-0.01068794,0.9957994
48.3799,2489.328,0,21535.55,1.569709,5.503608,0,0,-0.0106544,0.9958165
48.3966,2489.58,0,21553.75,1.569719,5.503354,0,0,-0.01062096,0.9958335
48.4133,2489.832,0,21571.96,1.56973,5.503099,0,0,-0.01058758,0.9958505
48.43,2490.083,0,21590.19,1.569741,5.502843,0,0,-0.01055425,0.9958675
48.4467,2490.334,0,21608.42,1.569751,5.502587,0,0,-0.01052102,0.9958844
48.4634,2490.584,0,21626.67,1.569762,5.502331,0,0,-0.01048788,0.9959012
48.4801,2490.835,0,21644.93,1.569772,5.502075,0,0,-0.01045484,0.9959181
48.4968,2491.085,0,21663.2,1.569782,5.501818,0,0,-0.0104219,0.9959348
48.5135,2491.334,0,21681.48,1.569793,5.501561,0,0,-0.01038906,0.9959516
48.5302,2491.584,0,21699.78,1.569803,5.501304,0,0,-0.01035631,0.9959683
48.5469,2491.833,0,21718.08,1.569814,5.501046,0,0,-0.01032365,0.995985
48.5636,2492.082,0,21736.4,1.569824,5.500787,0,0,-0.01029109,0.9960016
48.5803,2492.33,0,21754.73,1.569834,5.500529,0,0,-0.01025863,0.9960182
48.597,2492.578,0,21773.08,1.569845,5.50027,0,0,-0.01022626,0.9960347
48.6137,2492.825,0,21791.44,1.569855,5.500011,0,0,-0.01019398,0.9960513
48.6304,2493.073,0,21809.8,1.569865,5.499751,0,0,-0.01016179,0.9960678
48.6471,2493.32,0,21828.18,1.569875,5.499491,0,0,-0.01012971,0.9960842
48.6638,2493.566,0,21846.57,1.569885,5.499231,0,0,-0.01009771,0.9961006
48.6805,2493.812,0,21864.98,1.569896,5.498971,0,0,-0.01006581,0.9961169
48.6972,2494.058,0,21883.4,1.569906,5.498709,0,0,-0.01003399,0.9961333
48.7139,2494.304,0,21901.82,1.569916,5.498448,0,0,-0.01000228,0.9961495
48.7306,2494.549,0,21920.27,1.569926,5.498187,0,0,-0.009970647,0.9961658
48.7473,2494.794,0,21938.72,1.569936,5.497925,0,0,-0.009939112,0.996182
48.764,2495.039,0,21957.18,1.569946,5.497663,0,0,-0.009907667,0.9961981
48.7807,2495.283,0,21975.66,1.569956,5.4974,0,0,-0.009876312,0.9962143
48.7974,2495.527,0,21994.15,1.569966,5.497137,0,0,-0.009845049,0.9962304
48.8141,2495.771,0,22012.65,1.569975,5.496874,0,0,-0.009813876,0.9962464
48.8308,2496.014,0,22031.17,1.569985,5.49661,0,0,-0.009782792,0.9962624
48.8475,2496.257,0,22049.69,1.569995,5.496346,0,0,-0.009751799,0.9962784
48.8642,2496.5,0,22068.23,1.570005,5.496082,0,0,-0.009720895,0.9962943
48.8809,2496.742,0,22086.78,1.570015,5.495817,0,0,-0.009690078,0.9963102
48.8976,2496.984,0,22105.35,1.570025,5.495552,0,0,-0.009659352,0.9963261
48.9143,2497.226,0,22123.92,1.570034,5.495286,0,0,-0.009628714,0.9963419
48.931,2497.467,0,22142.51,1.570044,5.49502,0,0,-0.009598163,0.9963577
48.9477,2497.708,0,22161.11,1.570054,5.494754,0,0,-0.0095677,0.9963734
48.9644,2497.949,0,22179.72,1.570063,5.494488,0,0,-0.009537326,0.9963892
48.9811,2498.189,0,22198.34,1.570073,5.494222,0,0,-0.009507037,0.9964048
48.9978,2498.429,0,22216.98,1.570083,5.493954,0,0,-0.009476836,0.9964204
49.0145,2498.669,0,22235.63,1.570092,5.493687,0,0,-0.009446721,0.996436
49.0312,2498.908,0,22254.29,1.570102,5.493419,0,0,-0.009416695,0.9964516
49.0479,2499.147,0,22272.96,1.570111,5.493151,0,0,-0.009386752,0.9964671
49.0646,2499.386,0,22291.65,1.570121,5.492882,0,0,-0.009356895,0.9964826
49.0813,2499.625,0,22310.35,1.57013,5.492613,0,0,-0.009327126,0.996498
49.098,2499.863,0,22329.06,1.57014,5.492344,0,0,-0.00929744,0.9965134
49.1147,2500.101,0,22347.78,1.570149,5.492074,0,0,-0.009267841,0.9965288
49.1314,2500.338,0,22366.52,1.570158,5.491805,0,0,-0.009238323,0.9965441
49.1481,2500.575,0,22385.26,1.570168,5.491534,0,0,-0.009208892,0.9965594
49.1648,2500.812,0,22404.02,1.570177,5.491263,0,0,-0.009179545,0.9965747
49.1815,2501.049,0,22422.79,1.570186,5.490993,0,0,-0.009150282,0.9965899
49.1982,2501.285,0,22441.58,1.570196,5.490721,0,0,-0.009121101,0.9966051
49.2149,2501.521,0,22460.38,1.570205,5.490449,0,0,-0.009092005,0.9966202
49.2316,2501.757,0,22479.18,1.570214,5.490177,0,0,-0.009062992,0.9966354
49.2483,2501.992,0,22498.01,1.570223,5.489905,0,0,-0.009034061,0.9966505
49.265,2502.227,0,22516.84,1.570232,5.489632,0,0,-0.009005203,0.9966655
49.2817,2502.462,0,22535.69,1.570241,5.489358,0,0,-0.008976382,0.9966805
49.2984,2502.696,0,22554.54,1.57025,5.489085,0,0,-0.008947645,0.9966955
49.3151,2502.93,0,22573.42,1.570259,5.488811,0,0,-0.00891899,0.9967104
49.3318,2503.164,0,22592.3,1.570269,5.488537,0,0,-0.008890417,0.9967253
49.3485,2503.398,0,22611.2,1.570278,5.488263,0,0,-0.008861926,0.9967401
49.3652,2503.631,0,22630.11,1.570287,5.487988,0,0,-0.008833516,0.9967549
49.3819,2503.864,0,22649.03,1.570295,5.487712,0,0,-0.008805189,0.9967697
49.3986,2504.096,0,22667.96,1.570304,5.487436,0,0,-0.008776939,0.9967845
49.4153,2504.329,0,22686.9,1.570313,5.487161,0,0,-0.008748773,0.9967992
